time,temp_c,precip_mm,humidity,pressure_mb,wind_kph,cloud,dewpoint_c,feelslike_c,vis_km,gust_kph,wind_dir,condition,dewpoint_depression
2025-01-11 05:00,19.0,0.2,83,1023.0,14.9,69,16.2,21.0,10.0,24.7,NNE,Patchy rain possible,2.8000000000000007
2024-07-17 05:00,25.1,0.0,88,1003.0,6.5,53,22.9,27.7,10.0,7.7,W,Partly cloudy,2.200000000000003
2025-02-21 19:00,21.6,0.1,94,1018.0,11.2,96,20.5,23.6,10.0,16.3,ENE,Patchy rain possible,1.1000000000000014
2025-01-18 23:00,18.3,0.1,82,1016.0,3.6,66,16.4,20.3,10.0,5.7,NE,Patchy rain possible,1.9000000000000021
2024-12-08 20:00,22.7,0.2,88,1017.0,12.2,91,20.6,25.0,10.0,19.2,NE,Patchy rain possible,2.099999999999998
2024-07-22 15:00,31.0,0.5,67,1001.0,9.4,89,24.2,36.8,10.0,16.5,NE,Moderate rain at times,6.800000000000001
2025-01-04 20:00,19.7,0.0,80,1017.0,4.3,64,16.0,21.7,10.0,7.3,NNE,Cloudy,3.6999999999999993
2024-12-15 18:00,19.5,0.5,88,1021.0,15.9,100,17.5,21.5,10.0,28.4,NNE,Moderate rain at times,2.0
2025-04-29 22:00,23.4,0.0,91,1013.0,5.4,24,21.8,25.7,10.0,9.9,SSW,Clear,1.5999999999999979
2024-07-30 12:00,29.7,0.0,73,1006.0,11.2,62,23.7,34.4,10.0,15.7,WSW,Cloudy,6.0
2024-08-20 04:00,25.9,0.0,84,1005.0,6.5,46,22.9,28.7,10.0,14.0,WSW,Partly cloudy,3.0
2024-11-28 00:00,22.9,0.5,87,1017.0,16.3,100,20.7,25.1,10.0,32.5,NE,Moderate rain at times,2.1999999999999993
2024-11-24 17:00,24.2,3.3,91,1013.0,11.6,74,22.6,26.7,10.0,26.3,ENE,Moderate or heavy rain shower,1.5999999999999979
2025-05-02 09:00,27.8,0.1,70,1013.0,5.4,70,21.9,30.6,10.0,11.9,ENE,Patchy rain possible,5.900000000000002
2024-11-21 10:00,24.5,1.32,90,1016.0,15.8,100,22.7,26.9,7.0,27.5,ENE,Heavy rain at times,1.8000000000000007
2024-06-22 09:00,30.3,0.0,70,1004.0,5.4,71,24.2,35.7,9.0,11.8,SE,Cloudy,6.100000000000001
2024-11-20 13:00,26.6,0.0,82,1012.0,19.8,69,21.5,29.0,10.0,30.0,NNW,Cloudy,5.100000000000001
2025-01-24 06:00,17.6,0.0,90,1012.0,6.5,6,15.9,19.6,10.0,11.4,SSW,Clear,1.700000000000001
2024-08-11 16:00,30.9,0.2,78,1000.0,10.4,65,24.5,36.9,9.0,27.2,NE,Patchy rain possible,6.399999999999999
2024-10-28 01:00,21.0,0.0,84,1004.0,6.5,57,18.2,23.0,10.0,10.4,SW,Partly cloudy,2.8000000000000007
2024-10-25 16:00,26.4,0.0,69,1006.0,18.4,0,20.4,28.3,10.0,26.4,NNW,Sunny,6.0
2025-05-20 18:00,27.4,1.58,88,1005.0,9.3,83,25.3,32.3,7.0,19.3,SE,Moderate or heavy rain shower,2.099999999999998
2025-02-23 10:00,22.0,0.1,95,1021.0,13.7,100,21.1,24.0,10.0,18.7,NNE,Patchy rain possible,0.8999999999999986
2024-07-08 06:00,24.9,0.0,89,1006.0,8.3,17,23.0,27.5,10.0,13.1,SSW,Sunny,1.8999999999999986
2025-04-02 01:00,20.5,0.0,84,1016.0,9.4,100,17.8,22.5,10.0,13.0,WNW,Overcast,2.6999999999999993
2024-09-24 22:00,25.0,0.8,89,1012.0,7.2,99,23.0,27.7,10.0,10.7,WNW,Moderate rain at times,2.0
2024-08-30 18:00,28.2,1.9,81,1005.0,13.0,89,24.6,32.9,10.0,24.4,SE,Moderate or heavy rain shower,3.599999999999998
2024-07-11 09:00,31.8,0.0,55,1007.0,5.4,25,21.8,35.8,10.0,12.3,WNW,Sunny,10.0
2024-08-14 15:00,33.6,0.1,63,1004.0,14.8,83,23.3,39.7,10.0,22.0,NE,Patchy rain possible,10.3
2024-05-31 01:00,27.6,0.0,78,1002.0,8.2,26,23.4,31.2,10.0,14.9,WSW,Partly cloudy,4.200000000000003
2025-03-27 19:00,25.3,0.0,86,1005.0,6.8,14,22.3,27.9,10.0,8.7,SE,Clear,3.0
2024-06-16 02:00,26.3,0.0,80,1003.0,8.3,7,23.4,29.5,10.0,16.9,SW,Clear,2.900000000000002
2024-06-24 03:00,26.1,0.0,79,1003.0,8.3,31,22.3,28.7,10.0,14.1,WSW,Partly cloudy,3.8000000000000007
2024-08-30 19:00,27.5,0.2,82,1006.0,12.6,78,24.2,31.6,10.0,18.6,SSE,Patchy rain possible,3.3000000000000007
2024-07-23 14:00,32.5,0.0,66,1000.0,10.8,44,24.1,38.9,10.0,20.1,NW,Partly cloudy,8.399999999999999
2024-08-07 22:00,27.9,0.0,86,1008.0,6.0,74,24.4,32.4,10.0,12.1,SW,Cloudy,3.5
2025-04-11 04:00,23.2,0.0,92,1006.0,4.1,21,21.7,25.4,10.0,8.3,SSW,Clear,1.5
2024-11-17 02:00,22.5,0.0,88,1011.0,4.0,23,20.4,24.8,10.0,7.1,SW,Clear,2.1000000000000014
2024-10-25 20:00,23.0,0.0,80,1008.0,11.0,6,19.4,25.1,10.0,19.7,NW,Clear,3.6000000000000014
2024-11-30 16:00,22.2,0.18,82,1013.0,11.5,100,19.0,24.6,10.0,15.5,NE,Light rain shower,3.1999999999999993
2025-04-23 14:00,33.6,0.0,69,1005.0,12.1,15,23.5,44.6,10.0,25.0,E,Sunny,10.100000000000001
2025-03-11 15:00,25.1,0.0,84,1011.0,13.0,77,22.2,27.5,10.0,20.8,E,Cloudy,2.900000000000002
2024-12-13 19:00,23.1,0.9,93,1015.0,18.0,100,22.0,25.4,9.0,29.8,NE,Moderate rain at times,1.1000000000000014
2024-08-17 09:00,31.7,0.0,59,1007.0,4.3,15,22.7,36.2,10.0,11.3,SW,Sunny,9.0
2024-12-07 02:00,23.2,0.3,89,1013.0,6.8,100,21.2,25.4,10.0,10.7,ENE,Patchy rain possible,2.0
2024-08-10 00:00,27.3,0.0,80,1005.0,8.3,13,23.6,31.0,10.0,11.6,WSW,Clear,3.6999999999999993
2025-03-03 21:00,23.8,0.0,92,1008.0,6.2,12,22.5,26.2,10.0,7.7,SE,Clear,1.3000000000000007
2024-10-22 11:00,27.1,0.2,85,1013.0,13.0,81,24.3,31.1,9.0,21.8,NE,Patchy rain possible,2.8000000000000007
2024-08-30 03:00,25.0,0.0,87,1004.0,11.5,85,22.7,27.6,10.0,15.7,WSW,Overcast,2.3000000000000007
2024-07-22 07:00,26.7,0.0,81,1004.0,4.9,21,23.2,29.9,10.0,12.6,WSW,Sunny,3.5
2024-06-06 06:00,26.5,0.0,81,1008.0,6.3,17,23.1,29.5,10.0,13.1,SW,Sunny,3.3999999999999986
2024-12-22 15:00,21.5,0.0,70,1015.0,14.4,80,15.7,23.5,10.0,23.7,NNE,Cloudy,5.800000000000001
2025-04-28 18:00,26.5,0.0,91,1009.0,7.6,16,23.7,29.9,10.0,17.0,ESE,Sunny,2.8000000000000007
2024-09-05 07:00,26.3,0.0,83,1002.0,9.7,9,23.1,29.4,10.0,15.9,WSW,Sunny,3.1999999999999993
2024-06-22 07:00,27.8,0.0,78,1003.0,6.1,44,23.7,31.7,10.0,8.2,SSW,Partly cloudy,4.100000000000001
2024-11-29 17:00,21.4,0.0,74,1017.0,11.3,70,16.5,23.4,10.0,25.9,NE,Cloudy,4.899999999999999
2024-07-02 16:00,32.4,0.0,67,1003.0,14.4,74,24.0,38.7,10.0,22.7,E,Cloudy,8.399999999999999
2025-02-20 03:00,19.8,0.9,89,1016.0,6.8,69,17.9,21.8,10.0,11.9,W,Moderate rain at times,1.9000000000000021
2024-10-16 12:00,27.9,0.2,79,1011.0,7.9,80,24.0,32.0,9.0,17.8,NNE,Patchy rain possible,3.8999999999999986
2025-01-31 04:00,16.6,0.0,89,1012.0,8.6,2,14.9,18.6,10.0,12.7,SW,Clear,1.700000000000001
2025-05-15 02:00,25.2,0.0,90,1008.0,5.0,94,23.4,28.0,10.0,8.8,SSW,Overcast,1.8000000000000007
2024-11-03 04:00,23.0,0.0,91,1012.0,8.2,100,21.3,25.2,10.0,13.9,NW,Overcast,1.6999999999999993
2024-07-16 03:00,25.4,0.0,89,1003.0,6.5,41,23.4,28.4,10.0,11.5,SW,Partly cloudy,2.0
2024-07-18 04:00,24.3,0.0,94,1003.0,8.6,87,23.3,26.9,2.0,9.9,SW,Overcast,1.0
2024-06-19 12:00,35.5,0.0,56,1003.0,9.8,76,23.0,41.9,10.0,18.2,NE,Cloudy,12.5
2024-07-24 04:00,25.5,0.0,86,1000.0,8.7,60,23.0,28.3,10.0,18.5,WSW,Partly cloudy,2.5
2025-02-07 23:00,20.4,0.7,91,1018.0,14.8,100,18.9,22.4,10.0,23.5,ENE,Moderate rain at times,1.5
2025-04-14 17:00,23.6,0.0,78,1012.0,16.2,54,19.5,25.5,10.0,25.7,N,Partly cloudy,4.100000000000001
2025-03-02 05:00,20.1,0.0,94,1010.0,5.3,24,19.1,22.1,2.0,10.8,SSW,Clear,1.0
2024-12-23 18:00,19.7,0.2,85,1016.0,7.9,100,17.2,21.7,10.0,11.6,NW,Patchy rain possible,2.5
2024-08-27 11:00,33.6,0.0,59,1007.0,14.4,21,22.7,39.0,10.0,22.0,NE,Sunny,10.900000000000002
2025-05-08 13:00,34.3,0.0,63,1003.0,17.2,15,24.5,44.2,10.0,30.3,E,Sunny,9.799999999999997
2025-05-07 04:00,24.3,0.0,88,1005.0,6.9,88,22.2,26.7,10.0,9.8,SSW,Overcast,2.1000000000000014
2024-07-07 05:00,24.4,0.0,93,1006.0,8.6,28,23.1,27.0,10.0,9.8,SSW,Partly cloudy,1.2999999999999972
2024-09-05 04:00,25.4,0.0,85,1001.0,8.3,10,22.8,28.1,10.0,11.9,W,Clear,2.599999999999998
2025-02-26 09:00,21.5,0.4,88,1023.0,1.4,100,19.5,23.5,10.0,8.7,ENE,Patchy rain possible,2.0
2025-01-01 22:00,20.1,0.1,84,1016.0,4.7,83,17.4,22.1,10.0,7.1,NNW,Patchy rain possible,2.700000000000003
2024-10-03 06:00,24.0,0.2,88,1013.0,9.9,89,21.9,26.2,10.0,15.8,WNW,Patchy rain possible,2.1000000000000014
2025-02-09 08:00,19.5,0.2,85,1020.0,12.5,100,17.0,21.5,10.0,26.6,NE,Patchy rain possible,2.5
2025-02-09 23:00,19.2,0.3,84,1020.0,11.9,99,16.5,21.2,10.0,18.3,NE,Patchy rain possible,2.6999999999999993
2024-05-25 19:00,27.3,0.0,88,1008.0,10.8,77,25.0,31.8,10.0,12.0,SE,Cloudy,2.3000000000000007
2025-03-26 03:00,19.2,0.0,86,1006.0,6.0,16,16.8,21.2,10.0,8.8,SSW,Clear,2.3999999999999986
2024-08-25 13:00,33.3,0.0,64,1006.0,14.5,17,23.4,39.4,10.0,25.9,NE,Sunny,9.899999999999999
2025-02-20 10:00,22.9,0.2,79,1019.0,2.9,59,19.2,25.0,10.0,19.5,S,Patchy rain possible,3.6999999999999993
2025-05-12 08:00,24.9,0.0,86,1010.0,11.2,100,22.4,27.3,10.0,14.3,WNW,Overcast,2.5
2025-03-23 12:00,24.6,0.0,66,1016.0,11.2,10,17.9,26.1,10.0,17.2,E,Sunny,6.700000000000003
2025-04-24 01:00,24.9,0.0,81,1007.0,5.8,18,21.5,27.1,10.0,8.0,S,Clear,3.3999999999999986
2024-12-30 18:00,22.0,0.6,86,1017.0,8.6,74,19.6,24.0,10.0,12.7,NE,Moderate rain at times,2.3999999999999986
2024-10-13 15:00,27.6,0.0,81,1010.0,13.0,80,24.2,31.8,9.0,23.5,NE,Cloudy,3.400000000000002
2024-08-29 15:00,32.6,0.0,64,1003.0,10.6,11,23.1,38.1,10.0,23.2,NE,Sunny,9.5
2025-01-08 00:00,19.2,0.0,87,1016.0,5.4,87,17.0,21.2,10.0,9.3,WSW,Overcast,2.1999999999999993
2025-02-05 23:00,20.4,0.0,86,1015.0,5.0,61,18.0,22.4,10.0,7.8,SE,Cloudy,2.3999999999999986
2024-09-04 16:00,30.5,0.2,79,1001.0,3.2,82,24.2,36.1,10.0,11.8,SE,Patchy rain possible,6.300000000000001
2024-09-13 11:00,29.9,0.0,71,1006.0,4.3,76,24.0,34.8,10.0,14.7,ENE,Cloudy,5.899999999999999
2025-04-29 18:00,25.4,0.0,84,1010.0,6.1,3,22.5,27.9,10.0,9.5,E,Sunny,2.8999999999999986
2025-05-20 17:00,28.5,0.4,82,1005.0,12.9,79,25.1,33.7,9.0,29.4,SE,Patchy rain possible,3.3999999999999986
2024-07-09 15:00,31.2,0.0,69,1005.0,12.6,88,23.6,36.4,10.0,17.1,E,Overcast,7.599999999999998
2025-05-13 03:00,23.7,0.0,88,1008.0,4.7,78,21.7,25.9,9.0,7.4,WSW,Cloudy,2.0
2025-01-07 19:00,20.4,0.2,81,1016.0,7.6,80,17.0,22.4,10.0,12.2,ENE,Patchy rain possible,3.3999999999999986
2025-02-13 07:00,22.0,0.2,97,1015.0,7.9,100,21.5,24.0,0.0,11.4,N,Patchy rain possible,0.5
2025-04-19 04:00,23.6,0.0,92,1007.0,7.9,33,22.3,26.0,10.0,9.1,S,Partly cloudy,1.3000000000000007
2024-12-06 00:00,22.3,0.7,89,1013.0,2.2,100,20.3,24.7,10.0,3.6,WNW,Moderate rain at times,2.0
2025-01-18 06:00,19.0,0.0,81,1017.0,6.5,73,15.7,21.0,10.0,9.8,E,Cloudy,3.3000000000000007
2024-10-27 21:00,22.6,0.0,83,1004.0,8.0,44,19.5,24.8,10.0,13.5,WNW,Partly cloudy,3.1000000000000014
2024-08-23 12:00,34.1,0.0,59,1009.0,13.0,19,22.6,39.8,10.0,20.3,ENE,Sunny,11.5
2024-12-20 11:00,21.0,0.5,82,1018.0,11.5,100,17.7,23.0,10.0,19.9,ENE,Moderate rain at times,3.3000000000000007
2024-08-28 03:00,24.6,0.0,86,1006.0,7.8,21,22.2,27.0,10.0,16.3,WSW,Clear,2.400000000000002
2025-01-02 18:00,20.5,0.0,92,1015.0,8.6,100,19.2,22.5,2.0,12.2,NW,Overcast,1.3000000000000007
2025-01-14 04:00,18.1,0.1,84,1017.0,8.6,94,15.4,20.1,10.0,12.7,NW,Patchy rain possible,2.700000000000001
2025-02-03 00:00,19.3,0.0,95,1012.0,6.8,35,18.5,21.3,2.0,12.3,SW,Partly cloudy,0.8000000000000007
2025-04-27 04:00,24.0,0.0,95,1010.0,7.9,24,23.6,26.6,2.0,10.2,S,Clear,0.3999999999999986
2024-11-09 08:00,22.9,0.0,80,1016.0,8.6,18,19.3,25.0,10.0,10.6,WNW,Sunny,3.599999999999998
2024-08-12 23:00,26.3,0.0,87,1005.0,7.2,27,24.0,29.9,10.0,13.6,SSW,Partly cloudy,2.3000000000000007
2025-04-02 20:00,21.5,0.0,86,1017.0,2.9,100,19.0,23.5,10.0,4.1,NW,Overcast,2.5
2025-03-21 09:00,21.7,0.2,74,1023.0,6.1,64,16.9,23.7,10.0,11.9,NNE,Patchy rain possible,4.800000000000001
2025-05-07 12:00,35.1,0.0,61,1004.0,8.0,72,23.5,45.4,10.0,26.3,E,Cloudy,11.600000000000001
2024-11-20 21:00,23.5,0.1,89,1014.0,8.8,63,21.6,25.7,10.0,14.7,WNW,Patchy rain possible,1.8999999999999986
2024-06-09 15:00,30.5,0.4,72,1003.0,10.2,85,25.0,36.8,9.0,18.9,ENE,Patchy rain possible,5.5
2025-04-22 10:00,30.7,0.0,62,1010.0,14.4,10,22.7,35.0,10.0,19.7,SE,Sunny,8.0
2024-08-10 08:00,31.9,0.0,60,1006.0,11.9,13,23.0,36.9,10.0,14.3,WSW,Sunny,8.899999999999999
2024-06-16 19:00,28.8,0.0,89,1006.0,12.1,83,25.4,34.6,9.0,25.0,SW,Cloudy,3.400000000000002
2024-11-02 05:00,21.4,0.0,81,1011.0,9.9,3,19.0,23.4,10.0,18.3,NW,Clear,2.3999999999999986
2024-10-20 18:00,24.8,0.5,91,1013.0,9.4,100,23.2,27.5,10.0,14.1,NNW,Moderate rain at times,1.6000000000000014
2024-06-26 23:00,25.8,0.0,90,1010.0,7.9,70,24.0,29.1,10.0,9.1,SSE,Cloudy,1.8000000000000007
2024-11-30 12:00,22.6,0.26,80,1015.0,13.7,100,18.9,24.8,10.0,17.7,NE,Light rain shower,3.700000000000003
2025-04-29 12:00,29.1,0.0,62,1011.0,15.1,2,21.1,31.8,10.0,17.4,E,Sunny,8.0
2024-05-28 21:00,28.5,0.0,87,1005.0,9.0,82,24.3,33.2,9.0,13.0,SSE,Cloudy,4.199999999999999
2025-04-06 23:00,23.3,0.0,89,1015.0,6.1,87,21.4,25.5,10.0,10.4,SSE,Overcast,1.9000000000000021
2024-07-19 09:00,29.0,0.2,69,1005.0,4.3,89,22.8,32.7,10.0,10.7,WSW,Patchy rain possible,6.199999999999999
2024-10-23 02:00,24.2,1.2,87,1012.0,6.1,88,21.8,26.4,9.0,15.7,ENE,Heavy rain at times,2.3999999999999986
2025-03-19 14:00,20.2,0.0,86,1021.0,13.0,100,17.8,22.2,2.0,22.4,N,Overcast,2.3999999999999986
2025-05-19 01:00,25.7,0.0,90,1008.0,6.2,12,24.1,28.9,10.0,7.8,SW,Clear,1.5999999999999979
2024-12-06 13:00,23.7,1.8,88,1012.0,10.1,100,21.5,25.9,10.0,19.7,ENE,Moderate or heavy rain shower,2.1999999999999993
2024-10-28 16:00,23.4,0.1,89,1004.0,7.6,100,20.9,25.5,10.0,10.9,W,Patchy rain possible,2.5
2024-07-09 10:00,32.7,0.0,55,1007.0,5.0,32,22.4,37.5,10.0,13.0,S,Partly cloudy,10.300000000000004
2024-08-25 01:00,25.7,0.0,87,1009.0,4.3,22,23.4,28.7,10.0,7.8,SW,Clear,2.3000000000000007
2025-01-28 01:00,16.7,0.0,88,1019.0,7.6,100,14.7,18.7,2.0,10.6,NW,Overcast,2.0
2024-08-05 11:00,33.4,0.0,57,1007.0,10.4,11,22.2,38.4,10.0,18.6,ENE,Sunny,11.2
2024-11-03 02:00,23.0,0.0,91,1013.0,10.1,100,21.5,25.3,9.0,15.0,NW,Overcast,1.5
2025-01-28 23:00,18.6,0.2,86,1021.0,8.5,100,16.3,20.6,10.0,13.9,ENE,Patchy rain possible,2.3000000000000007
2024-12-02 14:00,25.2,0.0,89,1011.0,8.6,100,21.2,27.3,10.0,17.5,ESE,Overcast,4.0
2024-06-11 03:00,26.7,0.0,82,1006.0,10.4,44,23.4,30.0,10.0,13.3,WSW,Partly cloudy,3.3000000000000007
2025-05-05 21:00,28.0,0.0,86,1008.0,6.3,73,24.5,33.4,10.0,8.1,SSW,Cloudy,3.5
2024-07-01 12:00,35.0,0.0,49,1004.0,10.0,23,22.8,41.0,10.0,19.9,ENE,Sunny,12.2
2024-10-24 04:00,23.3,0.0,88,1011.0,10.4,83,21.3,25.5,10.0,16.8,WNW,Cloudy,2.0
2024-07-17 16:00,28.9,5.9,78,1002.0,6.6,51,24.7,34.1,5.0,14.3,NNW,Moderate or heavy rain shower,4.199999999999999
2024-12-01 20:00,23.0,0.0,89,1013.0,6.5,86,21.1,25.3,10.0,9.2,ENE,Overcast,1.8999999999999986
2025-03-26 16:00,26.6,0.0,77,1003.0,11.7,5,21.5,29.2,10.0,20.0,ESE,Sunny,5.100000000000001
2024-07-28 18:00,29.0,0.0,73,1001.0,2.9,26,23.6,33.2,10.0,11.3,W,Partly cloudy,5.399999999999999
2024-08-24 06:00,25.3,0.0,86,1010.0,6.9,15,22.8,27.9,10.0,12.8,SSW,Sunny,2.5
2024-06-18 15:00,31.0,0.7,70,1002.0,11.2,72,24.9,37.4,9.0,23.2,NE,Moderate rain at times,6.100000000000001
2025-05-16 07:00,25.9,0.0,84,1010.0,7.6,14,23.0,28.7,10.0,11.2,SSW,Sunny,2.8999999999999986
2024-10-29 14:00,25.3,0.0,85,1005.0,6.1,59,21.8,27.5,10.0,16.3,W,Partly cloudy,3.5
2025-04-30 11:00,28.4,0.0,63,1011.0,13.7,14,20.8,30.8,10.0,15.7,E,Sunny,7.599999999999998
2025-02-28 10:00,24.0,0.0,80,1017.0,9.7,22,20.3,26.0,10.0,11.2,SE,Sunny,3.6999999999999993
2025-02-14 18:00,22.2,0.0,97,1012.0,4.7,89,21.6,24.7,2.0,12.5,ENE,Overcast,0.5999999999999979
2024-08-12 14:00,33.5,0.1,67,1001.0,15.8,86,24.4,40.9,10.0,20.2,NE,Patchy rain possible,9.100000000000001
2024-07-06 14:00,31.8,0.0,67,1004.0,12.4,89,23.8,37.5,10.0,24.6,ENE,Overcast,8.0
2024-05-29 11:00,32.9,0.0,59,1004.0,4.3,50,23.9,39.2,10.0,9.6,SW,Partly cloudy,9.0
2024-08-26 15:00,32.1,0.5,64,1004.0,15.5,74,23.2,37.4,10.0,27.3,E,Moderate rain at times,8.900000000000002
2025-01-25 03:00,18.5,0.0,94,1010.0,6.5,37,17.5,20.5,10.0,11.4,SSW,Partly cloudy,1.0
2024-11-29 18:00,21.1,0.0,72,1017.0,8.9,72,15.9,23.1,10.0,16.7,NNE,Cloudy,5.200000000000001
2024-07-07 09:00,29.6,0.0,69,1007.0,7.9,17,23.4,34.0,10.0,15.5,SE,Sunny,6.200000000000003
2024-09-22 12:00,27.0,2.3,91,1003.0,10.4,100,25.0,31.5,2.0,14.7,SW,Moderate or heavy rain shower,2.0
2025-04-14 12:00,25.4,0.0,69,1015.0,11.2,97,18.6,27.0,10.0,18.9,N,Overcast,6.799999999999997
2024-11-21 16:00,24.2,1.4,90,1012.0,14.7,100,22.4,26.6,7.0,30.0,NE,Heavy rain at times,1.8000000000000007
2024-06-30 18:00,29.7,0.0,76,1003.0,14.0,12,25.1,35.7,10.0,20.5,SE,Sunny,4.599999999999998
2024-09-21 05:00,25.2,0.0,87,1003.0,6.8,49,22.9,27.8,10.0,7.9,WNW,Partly cloudy,2.3000000000000007
2025-03-27 22:00,23.7,0.0,82,1006.0,4.3,21,20.5,25.7,10.0,9.1,SE,Clear,3.1999999999999993
2024-06-29 07:00,27.9,0.0,74,1007.0,9.4,13,22.8,31.2,10.0,13.0,SW,Sunny,5.099999999999998
2024-10-05 07:00,24.3,0.0,85,1013.0,7.9,75,21.7,26.5,10.0,10.8,WNW,Cloudy,2.6000000000000014
2024-08-27 22:00,25.8,0.1,86,1008.0,10.4,75,23.2,28.7,10.0,19.7,SW,Patchy rain possible,2.6000000000000014
2025-04-12 19:00,28.1,0.0,91,1009.0,7.6,79,24.0,34.6,9.0,10.8,SW,Cloudy,4.100000000000001
2025-01-25 00:00,19.5,0.0,91,1011.0,6.8,27,17.9,21.5,10.0,11.7,SSE,Partly cloudy,1.6000000000000014
2025-03-02 18:00,23.7,0.0,91,1008.0,5.8,8,22.1,26.0,10.0,10.3,SE,Clear,1.5999999999999979
2024-12-18 22:00,21.4,0.2,84,1018.0,9.6,100,18.6,23.4,10.0,16.1,NE,Patchy rain possible,2.799999999999997
2024-11-11 08:00,24.5,0.0,79,1013.0,11.4,52,20.6,26.4,10.0,19.1,WNW,Partly cloudy,3.8999999999999986
2025-04-21 07:00,25.7,0.0,82,1010.0,9.0,28,22.5,28.3,10.0,12.7,SSE,Partly cloudy,3.1999999999999993
2024-08-02 11:00,33.4,0.0,59,1007.0,6.9,10,23.4,39.4,10.0,14.1,NE,Sunny,10.0
2024-08-01 18:00,29.1,0.0,80,1007.0,5.8,8,24.1,33.8,10.0,15.0,NE,Sunny,5.0
2025-05-11 13:00,28.2,2.0,84,1007.0,20.5,53,23.6,33.4,10.0,28.8,NNW,Moderate or heavy rain shower,4.599999999999998
2025-05-21 21:00,26.2,2.0,92,1008.0,6.8,70,24.8,30.1,10.0,12.1,S,Moderate or heavy rain shower,1.3999999999999986
2025-02-09 01:00,19.3,0.3,87,1020.0,17.6,100,17.1,21.3,10.0,30.2,NE,Patchy rain possible,2.1999999999999993
2024-10-29 15:00,24.2,0.0,86,1005.0,5.4,70,21.7,26.4,10.0,17.0,WNW,Cloudy,2.5
2024-10-09 12:00,27.6,0.1,78,1012.0,14.4,61,23.4,31.1,10.0,27.9,NNE,Patchy rain possible,4.200000000000003
2025-05-05 01:00,25.3,0.0,84,1007.0,6.9,21,23.3,27.7,10.0,13.3,SSW,Clear,2.0
2024-07-03 01:00,24.9,0.0,89,1006.0,10.8,8,23.0,27.6,10.0,13.6,SW,Clear,1.8999999999999986
2024-08-06 21:00,27.1,0.0,89,1008.0,7.8,87,23.8,30.9,10.0,15.3,SW,Overcast,3.3000000000000007
2025-05-18 23:00,25.9,0.0,89,1009.0,6.9,9,24.1,29.2,10.0,8.6,SSW,Clear,1.7999999999999972
2024-06-16 11:00,35.0,0.0,55,1005.0,8.3,18,22.9,41.2,10.0,16.2,E,Sunny,12.100000000000001
2025-05-13 23:00,24.6,0.0,88,1010.0,7.2,39,22.5,27.1,10.0,11.9,SSW,Partly cloudy,2.1000000000000014
2024-12-20 13:00,21.0,0.1,81,1015.0,10.1,98,17.6,23.0,10.0,21.5,ENE,Patchy rain possible,3.3999999999999986
2025-01-25 08:00,20.2,0.0,90,1013.0,9.4,23,18.5,22.2,10.0,12.7,S,Sunny,1.6999999999999993
2025-02-15 23:00,21.4,0.2,95,1013.0,7.6,64,20.6,23.4,2.0,12.6,SSW,Patchy rain possible,0.7999999999999972
2025-05-05 05:00,24.5,0.0,86,1007.0,5.7,27,22.0,26.7,10.0,8.1,SSW,Partly cloudy,2.5
2025-05-21 17:00,30.0,0.0,81,1006.0,13.7,84,24.8,35.8,9.0,24.4,ESE,Cloudy,5.199999999999999
2025-01-06 11:00,21.7,0.1,84,1018.0,6.5,100,17.2,23.7,10.0,13.3,N,Patchy rain possible,4.5
2025-01-24 04:00,17.7,0.0,89,1011.0,7.2,3,15.9,19.7,10.0,8.2,SW,Clear,1.799999999999999
2025-01-07 18:00,20.6,0.1,79,1015.0,8.3,84,16.8,22.6,10.0,13.4,ENE,Patchy rain possible,3.8000000000000007
2025-03-25 14:00,25.7,0.0,67,1007.0,13.4,2,19.1,27.3,10.0,20.9,ESE,Sunny,6.599999999999998
2024-10-18 05:00,23.9,0.0,88,1010.0,5.0,37,21.9,26.2,10.0,8.6,WSW,Partly cloudy,2.0
2024-07-20 03:00,25.4,0.0,87,1004.0,7.6,61,23.0,28.1,10.0,9.0,WNW,Cloudy,2.3999999999999986
2024-06-03 00:00,26.8,0.0,81,1007.0,5.9,49,23.3,30.0,10.0,11.7,SW,Partly cloudy,3.5
2024-10-17 19:00,26.0,0.0,87,1011.0,2.9,85,23.6,29.1,10.0,4.5,NNE,Overcast,2.3999999999999986
2025-01-20 12:00,21.8,0.1,74,1015.0,4.7,52,16.1,23.8,10.0,15.8,E,Patchy rain possible,5.699999999999999
2024-09-27 21:00,26.3,0.0,89,1011.0,7.6,49,24.3,30.0,10.0,12.1,SSE,Partly cloudy,2.0
2024-12-18 09:00,21.8,0.1,88,1019.0,12.7,100,19.7,23.8,10.0,23.0,NNE,Patchy rain possible,2.1000000000000014
2025-02-20 12:00,23.8,0.1,75,1018.0,5.0,72,19.2,25.6,10.0,23.4,ENE,Patchy rain possible,4.600000000000001
2024-10-31 00:00,24.3,4.02,92,1009.0,8.6,100,22.9,26.8,7.0,15.8,NE,Moderate or heavy rain shower,1.4000000000000021
2025-04-08 17:00,24.9,0.0,83,1013.0,12.2,23,21.8,27.1,10.0,15.9,E,Sunny,3.099999999999998
2024-08-31 00:00,25.2,0.0,85,1007.0,6.5,22,22.6,27.7,10.0,14.0,SW,Clear,2.599999999999998
2025-04-15 04:00,20.3,0.0,82,1013.0,7.6,21,17.2,22.3,10.0,8.1,NNW,Clear,3.1000000000000014
